id,naam,locatie,provincie,gemeente,deelgemeente,bewaringstoestand,structuren,gebeurtenistypes,brontypes,stijl,typologie,context,materiaal,plantensoort,datering,gebeurtenissen,themas,disciplines,zichtbaarheid,dataverantwoordelijke
222480,Reepstraat III,Reepstraat (Sint-Gillis-Waas),Oost-Vlaanderen,Sint-Gillis-Waas,Sint-Gillis-Waas,bewaard,"Brandrestengraven, Greppels, Paalkuilen, Bewoningssporen","archeologisch vooronderzoek met ingreep in de bodem, proefsleuven en proefputten i.f.v. sporensites",eindverslag (archeologieportaal),,"brandrestengraven, crematiegraven, gebouwplattegronden, grachten (infrastructuur), greppels, paalkuilen, potstallen, vlakgraven",,,,"late middeleeuwen, metaaltijden, nieuwe tijd, Romeinse tijd",Archeologisch vooronderzoek met ingreep in de bodem Reepstraat,,Archeologisch,publiek,Agentschap Onroerend Erfgoed
980497,Sint-Gillis-Waas Reepstraat,Reepstraat (Sint-Gillis-Waas),Oost-Vlaanderen,Sint-Gillis-Waas,Onbepaald,niet bewaard,"Romeinse brandrestengraven, Romeinse nederzettingssporen, Sporen en structuren ijzertijd, Landbouwactiviteiten vanaf volle middeleeuwen, Houtskoolmeiler","anthracologisch onderzoek, archeologische opgravingen, houtonderzoek, onderzoek van gewervelde diersoorten, palynologisch onderzoek, zaden- en vruchtenonderzoek",literatuur,,"brandrestengraven, gebouwplattegronden, grachten (infrastructuur), greppels, kuilen, paalkuilen, spijkers, structuren voor houtskoolproductie, waterputten",bolle akkers,"aardewerk, metaal",,"ijzertijd, late middeleeuwen, nieuwe tijd, Romeinse tijd, volle middeleeuwen","Opgraving Sint-Gillis-Waas Reepstraat fase 1, Opgraving Sint-Gillis-Waas Reepstraat fase 2",,Archeologisch,publiek,Agentschap Onroerend Erfgoed
983505,Sint-Niklaasstraat 131,Sint-Niklaasstraat 131 (Sint-Gillis-Waas),Oost-Vlaanderen,Sint-Gillis-Waas,Sint-Gillis-Waas,niet bewaard,Perceelsgreppels,"bureauonderzoek, landschappelijk booronderzoek, proefsleuven en proefputten i.f.v. sporensites",nota (archeologieportaal),,perceelsgreppels,,,,19de eeuw,Vooronderzoek Sint-Niklaasstraat 131,,Archeologisch,publiek,Agentschap Onroerend Erfgoed
984486,Sint-Niklaasstraat 131/133,Sint-Niklaasstraat 131-133 (Sint-Gillis-Waas),Oost-Vlaanderen,Sint-Gillis-Waas,Sint-Gillis-Waas,niet bewaard,,proefsleuven en proefputten i.f.v. sporensites,nota (archeologieportaal),,,,,,,Archeologisch vooronderzoek Sint-Niklaasstraat 131/133,,Archeologisch,publiek,Agentschap Onroerend Erfgoed
984554,Sint-Niklaasstraat,Sint-Niklaasstraat 92 (Sint-Gillis-Waas),Oost-Vlaanderen,Sint-Gillis-Waas,Sint-Gillis-Waas,niet bewaard,Een greppel,"landschappelijk booronderzoek, proefsleuven en proefputten i.f.v. sporensites",nota (archeologieportaal),,greppels,,,,"late middeleeuwen, nieuwe tijd",Proefsleuvenonderzoek Sint-Niklaasstraat,,Archeologisch,publiek,Agentschap Onroerend Erfgoed
991137,Zandstraat,Zandstraat (Sint-Gillis-Waas),Oost-Vlaanderen,Sint-Gillis-Waas,Sint-Pauwels,niet bewaard,Nieuwe - nieuwste tijd,"landschappelijk bodemonderzoek, proefsleuven en proefputten i.f.v. sporensites",nota (archeologieportaal),,"archeologische sporen en uitgravingen, greppels, muurresten, paalsporen",,,,"nieuwe tijd, nieuwste tijd",Vooronderzoek Zandstraat,,Archeologisch,publiek,Agentschap Onroerend Erfgoed
165634,KW-Linie VC 17,Onze-Lieve-Vrouw-Waver (Sint-Katelijne-Waver),Antwerpen,Sint-Katelijne-Waver,Onze-Lieve-Vrouw-Waver,bewaard,Monumentaal Relict,historische studie,literatuur,,"bunkers, linies",,,,"interbellum, WO II",Historische studie,Erfgoed Tweede Wereldoorlog,Archeologisch,publiek,Agentschap Onroerend Erfgoed
165635,KW-Linie VA 27,Onze-Lieve-Vrouw-Waver (Sint-Katelijne-Waver),Antwerpen,Sint-Katelijne-Waver,Onze-Lieve-Vrouw-Waver,bewaard,Monumentaal Relict,historische studie,literatuur,,"bunkers, linies",,,,"interbellum, WO II",Historische studie,Erfgoed Tweede Wereldoorlog,Archeologisch,publiek,Agentschap Onroerend Erfgoed
165688,KW-Linie L 19,Onze-Lieve-Vrouw-Waver (Sint-Katelijne-Waver),Antwerpen,Sint-Katelijne-Waver,Onze-Lieve-Vrouw-Waver,bewaard,Monumentaal Relict,historische studie,literatuur,,"bunkers, linies",,,,"interbellum, WO II",Historische studie,Erfgoed Tweede Wereldoorlog,Archeologisch,publiek,Agentschap Onroerend Erfgoed
165689,KW-Linie L 18,Onze-Lieve-Vrouw-Waver (Sint-Katelijne-Waver),Antwerpen,Sint-Katelijne-Waver,Onze-Lieve-Vrouw-Waver,bewaard,Monumentaal Relict,historische studie,literatuur,,"bunkers, linies",,,,"interbellum, WO II",Historische studie,Erfgoed Tweede Wereldoorlog,Archeologisch,publiek,Agentschap Onroerend Erfgoed
165690,KW-Linie L 17,Onze-Lieve-Vrouw-Waver (Sint-Katelijne-Waver),Antwerpen,Sint-Katelijne-Waver,Onze-Lieve-Vrouw-Waver,bewaard,Monumentaal Relict,historische studie,literatuur,,"bunkers, linies",,,,"interbellum, WO II",Historische studie,Erfgoed Tweede Wereldoorlog,Archeologisch,publiek,Agentschap Onroerend Erfgoed
165691,KW-Linie L 16,Onze-Lieve-Vrouw-Waver (Sint-Katelijne-Waver),Antwerpen,Sint-Katelijne-Waver,Onze-Lieve-Vrouw-Waver,niet bewaard,Monumentaal Relict,historische studie,literatuur,,"bunkers, linies",,,,"interbellum, WO II",Historische studie,Erfgoed Tweede Wereldoorlog,Archeologisch,publiek,Agentschap Onroerend Erfgoed
165692,KW-Linie L 15,Onze-Lieve-Vrouw-Waver (Sint-Katelijne-Waver),Antwerpen,Sint-Katelijne-Waver,Onze-Lieve-Vrouw-Waver,bewaard,Monumentaal Relict,historische studie,literatuur,,"bunkers, linies",,,,"interbellum, WO II",Historische studie,Erfgoed Tweede Wereldoorlog,Archeologisch,publiek,Agentschap Onroerend Erfgoed
165694,KW-Linie L 14,Onze-Lieve-Vrouw-Waver (Sint-Katelijne-Waver),Antwerpen,Sint-Katelijne-Waver,Onze-Lieve-Vrouw-Waver,bewaard,Monumentaal Relict,historische studie,literatuur,,"bunkers, linies",,,,"interbellum, WO II",Historische studie,Erfgoed Tweede Wereldoorlog,Archeologisch,publiek,Agentschap Onroerend Erfgoed
165696,KW-Linie L 13,Onze-Lieve-Vrouw-Waver (Sint-Katelijne-Waver),Antwerpen,Sint-Katelijne-Waver,Onze-Lieve-Vrouw-Waver,bewaard,Monumentaal Relict,historische studie,literatuur,,"bunkers, linies",,,,"interbellum, WO II",Historische studie,Erfgoed Tweede Wereldoorlog,Archeologisch,publiek,Agentschap Onroerend Erfgoed
165698,KW-Linie L 12,Onze-Lieve-Vrouw-Waver (Sint-Katelijne-Waver),Antwerpen,Sint-Katelijne-Waver,Onze-Lieve-Vrouw-Waver,bewaard,Bunker,historische studie,literatuur,,"bunkers, linies",,,,"interbellum, WO II",Historische studie,Erfgoed Tweede Wereldoorlog,Archeologisch,publiek,Agentschap Onroerend Erfgoed
165699,KW-Linie L 11,Onze-Lieve-Vrouw-Waver (Sint-Katelijne-Waver),Antwerpen,Sint-Katelijne-Waver,Onze-Lieve-Vrouw-Waver,bewaard,Monumentaal Relict,historische studie,literatuur,,"bunkers, linies",,,,"interbellum, WO II",Historische studie,Erfgoed Tweede Wereldoorlog,Archeologisch,publiek,Agentschap Onroerend Erfgoed
165784,KW-Linie P 17,Onze-Lieve-Vrouw-Waver (Sint-Katelijne-Waver),Antwerpen,Sint-Katelijne-Waver,Onze-Lieve-Vrouw-Waver,bewaard,Monumentaal Relict,historische studie,literatuur,,"bunkers, linies",,,,"interbellum, WO II",Historische studie,Erfgoed Tweede Wereldoorlog,Archeologisch,publiek,Agentschap Onroerend Erfgoed
165785,KW-Linie P 16,Onze-Lieve-Vrouw-Waver (Sint-Katelijne-Waver),Antwerpen,Sint-Katelijne-Waver,Onze-Lieve-Vrouw-Waver,bewaard,Monumentaal Relict,historische studie,literatuur,,"bunkers, linies",,,,"interbellum, WO II",Historische studie,Erfgoed Tweede Wereldoorlog,Archeologisch,publiek,Agentschap Onroerend Erfgoed
165786,KW-Linie P 15,Onze-Lieve-Vrouw-Waver (Sint-Katelijne-Waver),Antwerpen,Sint-Katelijne-Waver,Onze-Lieve-Vrouw-Waver,bewaard,Monumentaal Relict,historische studie,literatuur,,"bunkers, linies",,,,"interbellum, WO II",Historische studie,Erfgoed Tweede Wereldoorlog,Archeologisch,publiek,Agentschap Onroerend Erfgoed
165787,KW-Linie P 14,Onze-Lieve-Vrouw-Waver (Sint-Katelijne-Waver),Antwerpen,Sint-Katelijne-Waver,Onze-Lieve-Vrouw-Waver,niet bewaard,Monumentaal Relict,historische studie,literatuur,,"bunkers, linies",,,,"interbellum, WO II",Historische studie,Erfgoed Tweede Wereldoorlog,Archeologisch,publiek,Agentschap Onroerend Erfgoed
165788,KW-Linie P 13,Onze-Lieve-Vrouw-Waver (Sint-Katelijne-Waver),Antwerpen,Sint-Katelijne-Waver,Onze-Lieve-Vrouw-Waver,bewaard,Monumentaal Relict,historische studie,literatuur,,"bunkers, linies",,,,"interbellum, WO II",Historische studie,Erfgoed Tweede Wereldoorlog,Archeologisch,publiek,Agentschap Onroerend Erfgoed
165789,KW-Linie P 12,Onze-Lieve-Vrouw-Waver (Sint-Katelijne-Waver),Antwerpen,Sint-Katelijne-Waver,Onze-Lieve-Vrouw-Waver,bewaard,Monumentaal Relict,historische studie,literatuur,,"bunkers, linies",,,,"interbellum, WO II",Historische studie,Erfgoed Tweede Wereldoorlog,Archeologisch,publiek,Agentschap Onroerend Erfgoed
165791,KW-Linie P 11,Onze-Lieve-Vrouw-Waver (Sint-Katelijne-Waver),Antwerpen,Sint-Katelijne-Waver,Onze-Lieve-Vrouw-Waver,bewaard,Monumentaal Relict,historische studie,literatuur,,"bunkers, linies",,,,"interbellum, WO II",Historische studie,Erfgoed Tweede Wereldoorlog,Archeologisch,publiek,Agentschap Onroerend Erfgoed
165837,KW-Linie Pe 8,Onze-Lieve-Vrouw-Waver (Sint-Katelijne-Waver),Antwerpen,"Bonheiden, Putte, Sint-Katelijne-Waver",Onze-Lieve-Vrouw-Waver,bewaard,Monumentaal Relict,historische studie,literatuur,,"bunkers, linies",,,,"interbellum, WO II",Historische studie,Erfgoed Tweede Wereldoorlog,Archeologisch,publiek,Agentschap Onroerend Erfgoed
165838,KW-Linie Pe 1,Onze-Lieve-Vrouw-Waver (Sint-Katelijne-Waver),Antwerpen,Sint-Katelijne-Waver,Onze-Lieve-Vrouw-Waver,bewaard,Monumentaal Relict,historische studie,literatuur,,"bunkers, linies",,,,"interbellum, WO II",Historische studie,Erfgoed Tweede Wereldoorlog,Archeologisch,publiek,Agentschap Onroerend Erfgoed
165839,KW-Linie GH 4,Onze-Lieve-Vrouw-Waver (Sint-Katelijne-Waver),Antwerpen,Sint-Katelijne-Waver,Onze-Lieve-Vrouw-Waver,bewaard,Monumentaal Relict,historische studie,literatuur,,"bunkers, linies",,,,"interbellum, WO II",Historische studie,Erfgoed Tweede Wereldoorlog,Archeologisch,publiek,Agentschap Onroerend Erfgoed
165849,KW-Linie GH 5,Onze-Lieve-Vrouw-Waver (Sint-Katelijne-Waver),Antwerpen,Sint-Katelijne-Waver,Onze-Lieve-Vrouw-Waver,bewaard,Monumentaal Relict,historische studie,literatuur,,"bunkers, linies",,,,"interbellum, WO II",Historische studie,,Archeologisch,publiek,Agentschap Onroerend Erfgoed
165851,KW-Linie GH 6,Onze-Lieve-Vrouw-Waver (Sint-Katelijne-Waver),Antwerpen,Sint-Katelijne-Waver,Onze-Lieve-Vrouw-Waver,niet bewaard,Onbepaald,historische studie,literatuur,,"bunkers, linies",,,,"interbellum, WO II",Historische studie,Erfgoed Tweede Wereldoorlog,Archeologisch,publiek,Agentschap Onroerend Erfgoed
165853,KW-Linie GH 3,Onze-Lieve-Vrouw-Waver (Sint-Katelijne-Waver),Antwerpen,Sint-Katelijne-Waver,Onze-Lieve-Vrouw-Waver,niet bewaard,Onbepaald,historische studie,literatuur,,"bunkers, linies",,,,"interbellum, WO II",Historische studie,Erfgoed Tweede Wereldoorlog,Archeologisch,publiek,Agentschap Onroerend Erfgoed
165595,KW-Linie TPM 7,Sint-Katelijne-Waver (Sint-Katelijne-Waver),Antwerpen,Sint-Katelijne-Waver,Sint-Katelijne-Waver,bewaard,Monumentaal Relict,historische studie,literatuur,,"bunkers, linies",,,,"interbellum, WO II",Historische studie,Erfgoed Tweede Wereldoorlog,Archeologisch,publiek,Agentschap Onroerend Erfgoed
165596,KW-Linie TPM 6,Sint-Katelijne-Waver (Sint-Katelijne-Waver),Antwerpen,Sint-Katelijne-Waver,Sint-Katelijne-Waver,bewaard,Monumentaal Relict,historische studie,literatuur,,"bunkers, linies",,,,"interbellum, WO II",Historische studie,Erfgoed Tweede Wereldoorlog,Archeologisch,publiek,Agentschap Onroerend Erfgoed
165598,KW-Linie TPM 5,Sint-Katelijne-Waver (Sint-Katelijne-Waver),Antwerpen,Sint-Katelijne-Waver,Sint-Katelijne-Waver,bewaard,Monumentaal Relict,historische studie,literatuur,,"bunkers, linies",,,,"interbellum, WO II",Historische studie,Erfgoed Tweede Wereldoorlog,Archeologisch,publiek,Agentschap Onroerend Erfgoed
165599,KW-Linie TPM 4,Sint-Katelijne-Waver (Sint-Katelijne-Waver),Antwerpen,Sint-Katelijne-Waver,Sint-Katelijne-Waver,bewaard,Monumentaal Relict,historische studie,literatuur,,"bunkers, linies",,,,"interbellum, WO II",Historische studie,Erfgoed Tweede Wereldoorlog,Archeologisch,publiek,Agentschap Onroerend Erfgoed
165600,KW-Linie TPM 3,Sint-Katelijne-Waver (Sint-Katelijne-Waver),Antwerpen,Sint-Katelijne-Waver,Sint-Katelijne-Waver,bewaard,Monumentaal Relict,historische studie,literatuur,,"bunkers, linies",,,,"interbellum, WO II",Historische studie,Erfgoed Tweede Wereldoorlog,Archeologisch,publiek,Agentschap Onroerend Erfgoed
165602,KW-Linie TPM 2,Sint-Katelijne-Waver (Sint-Katelijne-Waver),Antwerpen,Sint-Katelijne-Waver,Sint-Katelijne-Waver,bewaard,Monumentaal Relict,historische studie,literatuur,,"bunkers, linies",,,,"interbellum, WO II",Historische studie,Erfgoed Tweede Wereldoorlog,Archeologisch,publiek,Agentschap Onroerend Erfgoed
165603,KW-Linie TPM 1,Sint-Katelijne-Waver (Sint-Katelijne-Waver),Antwerpen,Sint-Katelijne-Waver,Sint-Katelijne-Waver,bewaard,Monumentaal Relict,historische studie,literatuur,,"bunkers, linies",,,,"interbellum, WO II",Historische studie,Erfgoed Tweede Wereldoorlog,Archeologisch,publiek,Agentschap Onroerend Erfgoed
165608,KW-Linie C 21,Sint-Katelijne-Waver (Sint-Katelijne-Waver),Antwerpen,Sint-Katelijne-Waver,Sint-Katelijne-Waver,niet bewaard,Onbepaald,historische studie,literatuur,,"bunkers, linies",,,,"interbellum, WO II",Historische studie,Erfgoed Tweede Wereldoorlog,Archeologisch,publiek,Agentschap Onroerend Erfgoed
165609,KW-Linie C 19,Sint-Katelijne-Waver (Sint-Katelijne-Waver),Antwerpen,Sint-Katelijne-Waver,Sint-Katelijne-Waver,bewaard,Monumentaal Relict,historische studie,literatuur,,"bunkers, linies",,,,"interbellum, WO II",Historische studie,Erfgoed Tweede Wereldoorlog,Archeologisch,publiek,Agentschap Onroerend Erfgoed
165617,KW-Linie C 20,Sint-Katelijne-Waver (Sint-Katelijne-Waver),Antwerpen,Sint-Katelijne-Waver,Sint-Katelijne-Waver,bewaard,Monumentaal Relict,historische studie,literatuur,,"bunkers, linies",,,,"interbellum, WO II",Historische studie,Erfgoed Tweede Wereldoorlog,Archeologisch,publiek,Agentschap Onroerend Erfgoed
165636,KW-Linie VB 29,Sint-Katelijne-Waver (Sint-Katelijne-Waver),Antwerpen,Sint-Katelijne-Waver,Sint-Katelijne-Waver,bewaard,Monumentaal Relict,historische studie,literatuur,,"bunkers, linies",,,,"interbellum, WO II",Historische studie,Erfgoed Tweede Wereldoorlog,Archeologisch,publiek,Agentschap Onroerend Erfgoed
165637,KW-Linie VC 15,Sint-Katelijne-Waver (Sint-Katelijne-Waver),Antwerpen,Sint-Katelijne-Waver,Sint-Katelijne-Waver,bewaard,Monumentaal Relict,historische studie,literatuur,,"bunkers, linies",,,,"interbellum, WO II",Historische studie,Erfgoed Tweede Wereldoorlog,Archeologisch,publiek,Agentschap Onroerend Erfgoed
165639,KW-Linie VB 27,Sint-Katelijne-Waver (Sint-Katelijne-Waver),Antwerpen,Sint-Katelijne-Waver,Sint-Katelijne-Waver,bewaard,Monumentaal Relict,historische studie,literatuur,,"bunkers, linies",,,,"interbellum, WO II",Historische studie,Erfgoed Tweede Wereldoorlog,Archeologisch,publiek,Agentschap Onroerend Erfgoed
165793,KW-Linie P 10,Sint-Katelijne-Waver (Sint-Katelijne-Waver),Antwerpen,Sint-Katelijne-Waver,Sint-Katelijne-Waver,bewaard,Monumentaal Relict,historische studie,literatuur,,"deep dugouts, linies",,,,"interbellum, WO II",Historische studie,Erfgoed Tweede Wereldoorlog,Archeologisch,publiek,Agentschap Onroerend Erfgoed
165852,KW-Linie GH 7,Sint-Katelijne-Waver (Sint-Katelijne-Waver),Antwerpen,Sint-Katelijne-Waver,Sint-Katelijne-Waver,niet bewaard,Onbepaald,historische studie,literatuur,,"bunkers, linies",,,,"interbellum, WO II",Historische studie,Erfgoed Tweede Wereldoorlog,Archeologisch,publiek,Agentschap Onroerend Erfgoed
165854,KW-Linie GH 2,Sint-Katelijne-Waver (Sint-Katelijne-Waver),Antwerpen,Sint-Katelijne-Waver,Sint-Katelijne-Waver,bewaard,Monumentaal Relict,historische studie,literatuur,,"bunkers, linies",,,,"interbellum, WO II",Historische studie,Erfgoed Tweede Wereldoorlog,Archeologisch,publiek,Agentschap Onroerend Erfgoed
165855,KW-Linie GH 8,Sint-Katelijne-Waver (Sint-Katelijne-Waver),Antwerpen,Sint-Katelijne-Waver,Sint-Katelijne-Waver,bewaard,Monumentaal Relict,historische studie,literatuur,,"bunkers, linies",,,,"interbellum, WO II",Historische studie,,Archeologisch,publiek,Agentschap Onroerend Erfgoed
165856,KW-Linie GH 1,Sint-Katelijne-Waver (Sint-Katelijne-Waver),Antwerpen,Sint-Katelijne-Waver,Sint-Katelijne-Waver,bewaard,Monumentaal Relict,historische studie,literatuur,,"bunkers, linies",,,,"interbellum, WO II",Historische studie,Erfgoed Tweede Wereldoorlog,Archeologisch,publiek,Agentschap Onroerend Erfgoed
982545,Berlaarbaan 229,Berlaarbaan 229 (Sint-Katelijne-Waver),Antwerpen,Sint-Katelijne-Waver,Sint-Katelijne-Waver,niet bewaard,Westerwaldsteengoed,proefsleuven en proefputten i.f.v. sporensites,nota (archeologieportaal),,,,aardewerk,,nieuwe tijd,Proefsleuvenonderzoek Berlaarbaan,,Archeologisch,publiek,Agentschap Onroerend Erfgoed
982613,Bosstraat,Bosstraat 9 (Sint-Katelijne-Waver),Antwerpen,Sint-Katelijne-Waver,Onze-Lieve-Vrouw-Waver,niet bewaard,"Greppels, Aardewerk",proefsleuven en proefputten i.f.v. sporensites,nota (archeologieportaal),,greppels,,aardewerk,,"nieuwe tijd, nieuwste tijd",Proefsleuvenonderzoek Bosstraat,,Archeologisch,publiek,Agentschap Onroerend Erfgoed
981066,Clemenceaustraat,Clemenceaustraat (Sint-Katelijne-Waver),Antwerpen,Sint-Katelijne-Waver,Sint-Katelijne-Waver,niet bewaard,"steentijd, Metaaltijden, Nieuwe en nieuwste tijd","landschappelijk booronderzoek, niet-systematische veldkartering, proefsleuven en proefputten i.f.v. sporensites","nota (archeologieportaal), vondstmelding",,"bouwmaterialen, greppels, paalkuilen, paalsporen, vaatwerk, werktuigen",,"aardewerk, vuursteen",,"mesolithicum, metaaltijden, nieuwe tijd, nieuwste tijd","Archeologisch vooronderzoek Clemenceaustraat, Controle grondwerken Clemenceaustraat",,Archeologisch,publiek,Agentschap Onroerend Erfgoed
982030,Borgerstein,"Drieradenstraat, Ijzerenveld, Kapelweg, Kretenborg (Sint-Katelijne-Waver)",Antwerpen,Sint-Katelijne-Waver,Sint-Katelijne-Waver,niet bewaard,,proefsleuven en proefputten i.f.v. sporensites,nota (archeologieportaal),,,,,,,Proefsleuvenonderzoek Borgerstein,,Archeologisch,publiek,Agentschap Onroerend Erfgoed
981225,Hoveniersstraat 15,Hoveniersstraat 15 (Sint-Katelijne-Waver),Antwerpen,Sint-Katelijne-Waver,Onbepaald,niet bewaard,,"landschappelijk booronderzoek, proefsleuven en proefputten i.f.v. sporensites",nota (archeologieportaal),,grachten (infrastructuur),,,,"nieuwe tijd, nieuwste tijd",Hoveniersstraat 15,,Archeologisch,publiek,Agentschap Onroerend Erfgoed
980845,IJzerenveld,Ijzerenveld 147 (Sint-Katelijne-Waver),Antwerpen,Sint-Katelijne-Waver,Sint-Katelijne-Waver,niet bewaard,"Occupatie (midden) ijzertijd, Bewoning volle middeleeuwen, Sporen uit de nieuwe en nieuwste tijd","dendrochronologisch onderzoek, palynologisch onderzoek, radiokoolstofdatering, vlakdekkende opgravingen, zaden- en vruchtenonderzoek",nota (archeologieportaal),,"bijgebouwen, extractiekuilen, gebouwplattegronden, greppels, kuilen, paalsporen, perceelsgrenzen, spijkers, vaatwerk, vierpostenspijkers, waterputten, zespostenspijkers","archeologische objecten, archeologische sporen en uitgravingen","aardewerk, bot (dierlijk), glas, metaal, natuursteen",,"middenijzertijd, nieuwe tijd, nieuwste tijd, volle middeleeuwen",Opgraving IJzerenveld,,Archeologisch,publiek,Agentschap Onroerend Erfgoed
990881,Lange Zandstraat 44,Lange Zandstraat 44 (Sint-Katelijne-Waver),Antwerpen,Sint-Katelijne-Waver,Sint-Katelijne-Waver,niet bewaard,,"archeologische veldkartering, landschappelijk bodemonderzoek, metaaldetectie, proefsleuven en proefputten i.f.v. sporensites",nota (archeologieportaal),,,,,,,Vooronderzoek Lange Zandstraat 44,,Archeologisch,publiek,Agentschap Onroerend Erfgoed
979627,Leliestraat 13,Leliestraat 13 (Sint-Katelijne-Waver),Antwerpen,Sint-Katelijne-Waver,Sint-Katelijne-Waver,bewaard,"Hoeve/schans uit de nieuwe tijd, aardewerk uit de Romeinse tijd/vroege middeleeuwen, aardewerk uit de late middeleeuwen","archeologisch vooronderzoek met ingreep in de bodem, archeologisch vooronderzoek zonder ingreep in de bodem, archeologische opgravingen, landschappelijk booronderzoek, sleuvenonderzoek","literatuur, nota (archeologieportaal)",,"erven, greppels, kuilen, paalsporen, potstallen, schansen",,"aardewerk, bot (dierlijk), glas, grijs aardewerk, hout, leer, plantaardige macroresten, pollen, rood aardewerk, steengoed",,"late middeleeuwen, nieuwe tijd, Romeinse tijd, vroege middeleeuwen","Opgraving Leliestraat , Proefsleuvenonderzoek Leliestraat 13",,Archeologisch,publiek,Agentschap Onroerend Erfgoed
